Date,Open,High,Low,Close,Vol.,Change %,ATR(14),movingstddevclose,movingstddevatr
"Oct 04, 2019",174.53,174.75,174.33,174.49,429.51K,0.02%,0.7264285714285685,2.179109473898804,0.1896980666772644
"Oct 07, 2019",174.54,174.72,174.17,174.31,337.41K,-0.10%,0.730714285714283,2.172528017638806,0.1888064939422537
"Oct 08, 2019",174.24,174.69,173.86,174.67,556.10K,0.21%,0.730714285714283,2.1676074799847505,0.1884182611147942
"Oct 09, 2019",174.52,174.56,173.85,174.05,481.56K,-0.35%,0.750714285714283,2.1669150720377126,0.1882981493357165
"Oct 10, 2019",174.06,174.14,172.57,173.0,793.96K,-0.60%,0.8192857142857102,2.1920811996885456,0.1870966589754336
"Oct 11, 2019",172.67,173.15,172.08,172.39,951.59K,-0.35%,0.79928571428571,2.2370907486006257,0.18594423537020172
"Oct 14, 2019",172.38,172.94,172.32,172.58,405.05K,0.11%,0.7828571428571394,2.2762053886573828,0.18350072141717014
"Oct 15, 2019",172.57,172.82,171.63,171.89,742.15K,-0.40%,0.7935714285714255,2.338921849014485,0.179867845213914
"Oct 16, 2019",171.72,172.29,171.37,171.58,884.39K,-0.18%,0.8285714285714241,2.4099852553121104,0.17678594444984233
"Oct 17, 2019",171.64,171.93,170.73,171.72,845.84K,0.08%,0.8792857142857124,2.4728234116978314,0.17259723452764705
"Oct 18, 2019",171.73,171.88,171.24,171.49,441.62K,-0.13%,0.8828571428571398,2.5375310651031073,0.16881615239646056
"Oct 21, 2019",171.45,171.46,170.78,170.89,432.61K,-0.35%,0.8664285714285691,2.6142156128453418,0.16458254378307627
"Oct 22, 2019",170.88,171.73,170.76,171.42,533.81K,0.31%,0.8928571428571408,2.6599969262769476,0.16099311552688156
"Oct 23, 2019",171.68,171.93,171.44,171.67,490.85K,0.15%,0.8585714285714273,2.6993854931326755,0.15894099336433004
"Oct 24, 2019",171.55,171.96,171.16,171.83,705.59K,0.09%,0.8857142857142861,2.7279382059258457,0.1567958706652952
"Oct 25, 2019",171.67,171.8,171.12,171.35,480.14K,-0.28%,0.8971428571428574,2.759961716989795,0.15490190928094072
"Oct 28, 2019",171.26,171.35,170.56,170.7,569.51K,-0.38%,0.894285714285715,2.800166786487778,0.1525478908539192
"Oct 29, 2019",170.68,171.14,170.6,171.04,507.31K,0.20%,0.8742857142857149,2.8114968930941586,0.1491347407625852
"Oct 30, 2019",171.05,171.36,170.79,171.06,520.84K,0.01%,0.8028571428571455,2.7956340937303654,0.14878430154623234
"Oct 31, 2019",171.24,172.03,171.17,171.76,723.72K,0.41%,0.7957142857142888,2.7700328401867544,0.14985268095258308
"Nov 01, 2019",171.84,171.99,171.35,171.42,485.30K,-0.20%,0.7971428571428609,2.757043809235084,0.15129153237543752
"Nov 04, 2019",171.47,171.47,170.91,170.99,449.13K,-0.25%,0.7521428571428613,2.725562540106478,0.15371545908681428
"Nov 05, 2019",170.9,170.95,170.3,170.53,736.20K,-0.27%,0.7357142857142905,2.7036433735366288,0.15632693202974843
"Nov 06, 2019",170.45,170.94,170.22,170.67,567.25K,0.08%,0.701428571428575,2.689170045682278,0.1598262103846562
"Nov 07, 2019",170.87,170.97,169.17,169.57,1.14M,-0.64%,0.7842857142857197,2.680853144972555,0.16110810787576482
"Nov 08, 2019",169.4,169.89,169.12,169.69,693.21K,0.07%,0.788571428571432,2.6592161970537447,0.16201267478159193
"Nov 11, 2019",169.64,169.99,169.46,169.56,350.12K,-0.08%,0.7571428571428608,2.6148966693157174,0.1636616558254555
"Nov 12, 2019",169.67,169.83,169.26,169.54,576.49K,-0.01%,0.7614285714285752,2.542948355399383,0.165235777835753
"Nov 13, 2019",169.75,170.45,169.67,170.36,703.02K,0.48%,0.769285714285717,2.4517147053662875,0.16655153523533026
"Nov 14, 2019",170.26,171.15,170.26,170.99,620.54K,0.37%,0.7821428571428604,2.3263718854794235,0.1675807714855466
"Nov 15, 2019",170.92,171.05,170.65,170.85,413.78K,-0.08%,0.7542857142857186,2.19316899749554,0.16898051397474043
"Nov 18, 2019",170.89,171.06,170.55,170.84,481.34K,-0.01%,0.7521428571428613,2.0187504091735815,0.17032447696060343
"Nov 19, 2019",170.84,171.0,170.66,170.91,448.05K,0.04%,0.7357142857142885,1.864971789701741,0.17191714138267522
"Nov 20, 2019",171.0,171.56,170.95,171.09,703.99K,0.11%,0.7128571428571462,1.7552196690602033,0.17378816479838471
"Nov 21, 2019",171.24,171.35,170.56,170.75,686.08K,-0.20%,0.7235714285714303,1.611925215409497,0.17543268881058857
"Nov 22, 2019",170.65,171.27,170.31,171.24,687.67K,0.29%,0.7521428571428592,1.5961566019587472,0.1740309772530574
"Nov 25, 2019",171.15,171.24,170.94,171.09,473.06K,-0.09%,0.7242857142857174,1.5859989698477197,0.17269784065752447
"Nov 26, 2019",171.04,171.49,170.88,171.45,497.72K,0.21%,0.7164285714285755,1.5639735204310792,0.17213556803121324
"Nov 27, 2019",171.3,171.52,171.13,171.35,639.29K,-0.06%,0.6157142857142901,1.548216180100329,0.1715866712977812
"Nov 28, 2019",171.42,171.6,171.16,171.26,486.68K,-0.05%,0.5921428571428626,1.5518284001946845,0.169188959721417
"Nov 29, 2019",171.29,171.4,170.91,171.07,884.11K,-0.11%,0.5892857142857204,1.5529396843327794,0.16572663548715608
"Dec 02, 2019",170.99,171.0,169.85,169.92,1.68M,-0.67%,0.6357142857142902,1.57545970130728,0.16042176411190381
"Dec 03, 2019",170.02,171.14,169.74,171.04,1.65M,0.66%,0.6707142857142888,1.5691401144623698,0.15332635745573084
"Dec 04, 2019",171.06,171.31,170.56,170.7,966.54K,-0.20%,0.6607142857142877,1.5670545039378243,0.14574568238309124
"Dec 05, 2019",170.7,170.84,170.06,170.32,147.38K,-0.22%,0.6878571428571446,1.566489005940734,0.13647167131305646
"Dec 06, 2019",170.37,170.53,170.18,170.53,12.90K,0.12%,0.6764285714285734,1.5312591932733146,0.12373529765808686
"Dec 09, 2019",172.1,172.59,172.02,172.37,374.59K,1.08%,0.7992857142857162,1.4781345071564984,0.11010489495675455
"Dec 10, 2019",172.34,172.45,172.07,172.23,488.02K,-0.08%,0.7800000000000011,1.434483875900847,0.09706910153917729
"Dec 11, 2019",172.31,172.88,172.17,172.63,431.70K,0.23%,0.7742857142857166,1.3939636262104707,0.08297372887827545
"Dec 12, 2019",172.7,172.99,171.61,171.75,665.98K,-0.51%,0.8042857142857157,1.3485883604868447,0.08028836418547626
"Dec 13, 2019",171.23,172.31,170.75,172.1,729.47K,0.20%,0.894285714285715,1.3002479068048125,0.07961376282702437
"Dec 16, 2019",172.16,172.43,171.8,171.92,511.32K,-0.10%,0.8957142857142851,1.2494885186962057,0.07842591483413719
"Dec 17, 2019",172.03,172.29,171.96,172.13,417.67K,0.12%,0.894285714285713,1.2128360910076121,0.08010108672285615
"Dec 18, 2019",172.11,172.4,171.35,171.48,485.08K,-0.38%,0.9378571428571424,1.1414903305353994,0.08312126784103287
"Dec 19, 2019",171.6,171.66,170.9,171.28,562.47K,-0.12%,0.9571428571428556,1.0608573461487214,0.08639273544494351
"Dec 20, 2019",171.26,171.63,171.06,171.54,304.51K,0.15%,0.9107142857142836,0.9809225146448802,0.08790566787618367
"Dec 23, 2019",171.56,171.88,171.3,171.43,193.93K,-0.06%,0.8521428571428556,0.8655751270062808,0.08808131572882744
"Dec 27, 2019",171.69,171.79,171.42,171.61,168.14K,0.11%,0.8249999999999987,0.7773258869958943,0.08810299315080251
"Dec 30, 2019",171.58,171.68,170.42,170.49,360.68K,-0.65%,0.8592857142857143,0.7439879698180961,0.08854504307866429
"Jan 02, 2020",170.54,171.42,170.19,171.26,509.18K,0.45%,0.9221428571428568,0.7251459526834346,0.09040142972154729
"Jan 03, 2020",171.1,172.38,171.1,172.12,528.22K,0.50%,0.8664285714285711,0.7107737587526133,0.09098683155752886
"Jan 06, 2020",172.45,172.6,172.07,172.24,496.41K,0.07%,0.8771428571428572,0.7191320764636813,0.09172620614552614
"Jan 07, 2020",172.21,172.31,171.91,172.12,582.59K,-0.07%,0.8549999999999999,0.7287259494739466,0.09198811989366504
"Jan 08, 2020",172.5,173.22,171.26,171.78,825.68K,-0.20%,0.8964285714285722,0.729620388936897,0.0923177559457781
"Jan 09, 2020",171.31,171.51,171.01,171.14,732.94K,-0.37%,0.8400000000000014,0.7283177298310464,0.09172262520719475
"Jan 10, 2020",171.31,171.43,170.85,171.35,555.74K,0.12%,0.8364285714285741,0.7276951399002674,0.09136152016212346
"Jan 13, 2020",171.36,171.43,170.71,170.76,611.44K,-0.34%,0.8614285714285737,0.7290691968416392,0.09081021552556495
"Jan 14, 2020",170.74,171.08,170.65,171.01,694.22K,0.15%,0.8171428571428591,0.7259564403751048,0.09041277470501835
"Jan 15, 2020",171.05,171.72,171.01,171.46,672.85K,0.26%,0.8135714285714316,0.7211671377245573,0.08952149660403436
"Jan 16, 2020",171.62,171.8,171.35,171.72,637.67K,0.15%,0.8050000000000048,0.7248978578154919,0.08831200918940767
"Jan 17, 2020",171.66,171.82,171.46,171.61,484.60K,-0.06%,0.7892857142857191,0.7247684514235161,0.08708312772738996
"Jan 20, 2020",171.76,171.76,171.52,171.67,233.91K,0.03%,0.7800000000000031,0.7277191472233283,0.08622910454480986
"Jan 21, 2020",171.75,172.27,171.55,172.21,752.51K,0.31%,0.7414285714285731,0.7408334777746675,0.08638968146299598
"Jan 22, 2020",172.04,172.5,171.91,172.33,584.94K,0.07%,0.6957142857142884,0.7528986380596868,0.08719168768067546
"Jan 23, 2020",172.41,173.09,172.35,173.03,765.00K,0.41%,0.6585714285714305,0.7921303177219855,0.08875317575657025
"Jan 24, 2020",172.82,173.54,172.6,173.28,812.60K,0.14%,0.6878571428571446,0.8383242785995314,0.08954934325352258
"Jan 27, 2020",173.75,174.27,173.41,174.23,892.31K,0.55%,0.730000000000002,0.9224655724512354,0.0896035224389884
"Jan 28, 2020",174.11,174.48,173.48,173.68,885.02K,-0.32%,0.6614285714285728,0.9701170259447885,0.09040865470922818
"Jan 29, 2020",173.66,174.28,173.41,174.06,628.56K,0.22%,0.6685714285714296,1.0014449553546139,0.09159806439449687
"Jan 30, 2020",174.23,174.65,174.23,174.57,761.98K,0.29%,0.6692857142857146,1.0545390393946215,0.09269476514585905
"Jan 31, 2020",174.29,175.3,174.16,175.04,763.63K,0.27%,0.6992857142857157,1.1180127529353883,0.0932112080410286
"Feb 03, 2020",175.1,175.14,174.62,174.88,692.50K,-0.09%,0.7057142857142854,1.160174704910809,0.0936339111868598
"Feb 04, 2020",175.06,175.07,174.25,174.53,837.83K,-0.20%,0.7135714285714272,1.2017220348564688,0.09395531445224692
"Feb 05, 2020",174.33,174.63,173.65,173.92,947.84K,-0.35%,0.7514285714285681,1.2275679312604402,0.09397085550618672
"Feb 06, 2020",173.71,173.96,173.42,173.82,762.86K,-0.06%,0.7642857142857135,1.2453897652415866,0.09395112021336678
"Feb 07, 2020",173.87,174.42,173.84,174.18,725.07K,0.21%,0.7900000000000001,1.2709254786690234,0.0939626342360705
"Feb 10, 2020",174.33,174.69,174.01,174.57,500.71K,0.22%,0.7871428571428579,1.3070875974564415,0.09387011028809457
"Feb 11, 2020",174.48,174.55,174.13,174.26,766.47K,-0.18%,0.7764285714285718,1.3318719061106472,0.09352696495147393
"Feb 12, 2020",174.17,174.2,173.72,174.02,737.95K,-0.14%,0.7607142857142861,1.340972716611987,0.09330011220315333
"Feb 13, 2020",174.16,174.64,174.05,174.27,879.84K,0.14%,0.7378571428571418,1.362491615833899,0.0933797925148098
"Feb 14, 2020",174.29,174.59,174.1,174.48,470.47K,0.12%,0.702142857142856,1.3848119954551499,0.09364357481784194
"Feb 17, 2020",174.35,174.52,174.08,174.45,264.96K,-0.02%,0.6621428571428558,1.4085281829666803,0.09453906101615273
"Feb 18, 2020",174.51,174.92,174.29,174.53,761.81K,0.05%,0.644999999999998,1.4304220348439103,0.09371156423414485
"Feb 19, 2020",174.41,174.74,174.28,174.66,635.29K,0.07%,0.6357142857142841,1.4516583446833302,0.09231452044802475
"Feb 20, 2020",174.55,175.12,174.51,174.96,869.93K,0.17%,0.5978571428571412,1.4749584674782898,0.09200056941067143
"Feb 21, 2020",174.98,175.37,174.77,174.93,955.61K,-0.02%,0.6035714285714278,1.4615755931660046,0.09300115156821846
"Feb 24, 2020",175.39,175.86,175.13,175.58,1.26M,0.37%,0.6114285714285715,1.4956805733049385,0.09455582680379718
"Feb 25, 2020",175.37,176.21,175.21,176.02,1.13M,0.25%,0.6128571428571438,1.5319774791129521,0.09582344450904115
"Feb 26, 2020",175.88,176.3,175.38,175.83,1.41M,-0.11%,0.6400000000000006,1.542940609120719,0.09681343946659923
"Feb 27, 2020",175.99,176.89,175.86,176.58,1.34M,0.43%,0.6728571428571419,1.582032986941617,0.09687913070640417
"Feb 28, 2020",176.52,177.79,176.52,177.46,1.46M,0.50%,0.7149999999999973,1.6873105660176884,0.0970611344319911
"Mar 02, 2020",177.82,178.38,177.0,177.83,1.98M,0.21%,0.7821428571428543,1.7969632839957126,0.09706679577353171
"Mar 03, 2020",177.41,178.25,176.83,177.74,1.84M,-0.05%,0.8449999999999969,1.8943265915631295,0.09763540502404204
"Mar 04, 2020",178.23,178.36,177.46,177.9,1.17M,0.09%,0.864999999999999,1.97819904295108,0.09839824903101897
"Mar 05, 2020",177.55,178.9,177.5,178.59,167.78K,0.39%,0.9299999999999988,2.0867951280283354,0.0993651149475541
"Mar 06, 2020",179.02,179.56,179.0,179.44,12.75K,0.48%,0.9678571428571416,2.2191142836854443,0.10154027765723471
"Mar 09, 2020",177.21,179.31,177.05,178.23,994.79K,-0.67%,1.0935714285714266,2.289653298911001,0.10938930191845406
"Mar 10, 2020",177.55,177.91,175.41,177.59,1.28M,-0.36%,1.262142857142854,2.3208394542042337,0.12609027154425068
"Mar 11, 2020",177.07,177.91,176.55,176.77,1.01M,-0.46%,1.3157142857142807,2.3211163245983233,0.1437172625561706
"Mar 12, 2020",176.81,177.64,175.9,176.5,1.01M,-0.15%,1.3971428571428512,2.3172604249442657,0.16517863948853032
"Mar 13, 2020",176.32,176.57,173.12,174.17,1.01M,-1.32%,1.57714285714285,2.2861103711182955,0.19626226680834902
"Mar 16, 2020",174.6,175.25,171.97,172.17,623.39K,-1.15%,1.7399999999999929,2.2753280378767173,0.23348824856620415
"Mar 17, 2020",172.0,172.47,170.9,171.93,773.97K,-0.14%,1.7864285714285626,2.2389037511675105,0.2674736404728655
"Mar 18, 2020",171.39,171.39,168.24,168.79,879.20K,-1.83%,1.9742857142857075,2.3247131349979,0.3084030279083517
"Mar 19, 2020",170.01,171.18,167.52,167.94,813.15K,-0.50%,2.144999999999994,2.460995669548887,0.35424318146352307
"Mar 20, 2020",168.53,170.84,168.52,170.42,543.20K,1.48%,2.2535714285714232,2.4994753677342234,0.400012379655545
"Mar 23, 2020",170.69,171.54,170.22,171.12,496.86K,0.41%,2.2464285714285666,2.518000417123218,0.43908231330379716
"Mar 24, 2020",171.13,171.38,170.19,170.27,454.21K,-0.50%,2.267142857142852,2.55210864981313,0.47473454295206596
"Mar 25, 2020",170.5,170.78,169.34,169.62,464.92K,-0.38%,2.269999999999994,2.592821488348937,0.5064748972870026
"Mar 26, 2020",169.69,171.35,169.69,171.07,545.09K,0.85%,2.324285714285708,2.598530923996616,0.5374268523386981
"Mar 27, 2020",170.95,173.07,170.9,172.56,560.94K,0.87%,2.308571428571422,2.5673784577573784,0.5648218698263365
"Mar 30, 2020",172.94,173.83,172.62,173.6,427.48K,0.60%,2.1978571428571376,2.533562200023402,0.5851765430035193
"Mar 31, 2020",172.84,173.16,172.33,172.51,508.92K,-0.63%,2.191428571428566,2.5169410904576157,0.6034922978384974
"Apr 01, 2020",172.7,173.48,172.23,172.57,483.25K,0.03%,2.156428571428567,2.504317229678805,0.6189967300022227
"Apr 02, 2020",172.56,172.6,171.6,171.92,540.02K,-0.38%,1.981428571428568,2.498782904295418,0.6281143625607591
"Apr 03, 2020",171.96,172.44,171.8,172.06,391.64K,0.08%,1.7928571428571385,2.4920790590071618,0.6321604404243968
"Apr 06, 2020",171.85,172.05,171.42,171.82,320.31K,-0.14%,1.7264285714285683,2.4983411407630527,0.633992696983178
"Apr 07, 2020",171.81,171.9,170.24,170.49,567.35K,-0.77%,1.5814285714285683,2.5356892939930837,0.6326663723378114
"Apr 08, 2020",170.79,171.31,170.0,170.46,620.31K,-0.02%,1.413571428571426,2.5798982165640663,0.6288732521172814
"Apr 09, 2020",170.12,171.09,170.01,170.9,455.32K,0.26%,1.2835714285714264,2.613466770489148,0.6247341682846068
"Apr 14, 2020",170.47,171.71,170.28,171.54,274.44K,0.37%,1.2914285714285705,2.634726617054315,0.6210517586361991
"Apr 15, 2020",171.42,172.78,171.36,172.68,532.34K,0.66%,1.307857142857141,2.6402350180217007,0.6160474498099054
"Apr 16, 2020",172.43,172.9,172.04,172.67,459.93K,-0.01%,1.2664285714285708,2.6458203065104997,0.6108536012354805
"Apr 17, 2020",172.44,172.89,172.17,172.85,299.09K,0.10%,1.1942857142857142,2.6481384163183983,0.6055021215547846
"Apr 20, 2020",172.65,173.01,172.19,172.41,392.72K,-0.25%,1.097857142857143,2.6506443977406877,0.6008850854789323
"Apr 21, 2020",172.54,173.26,172.45,172.91,528.25K,0.29%,1.067857142857142,2.649539212078557,0.59644338782282
"Apr 22, 2020",172.71,172.95,171.67,172.0,517.77K,-0.53%,1.0685714285714292,2.6587035191083896,0.5920303179039188
"Apr 23, 2020",171.85,172.48,171.29,172.1,571.17K,0.06%,1.0642857142857147,2.6680416004692433,0.5882200852526589
"Apr 24, 2020",172.38,172.87,172.27,172.76,417.98K,0.38%,1.047857142857144,2.6711700967063434,0.5846781945181905
"Apr 27, 2020",172.68,172.91,172.23,172.45,392.52K,-0.18%,1.0507142857142884,2.675648115350815,0.5814809818075071
"Apr 28, 2020",172.4,172.84,172.09,172.75,423.81K,0.17%,1.05857142857143,2.6755055100774854,0.5781120891447757
"Apr 29, 2020",172.75,173.28,172.58,173.06,531.31K,0.18%,0.990000000000001,2.6751748246463127,0.5751383033473716
"Apr 30, 2020",172.95,174.57,172.94,174.43,780.39K,0.79%,1.0128571428571431,2.676942204594655,0.5716013665066509
"May 04, 2020",174.37,174.69,173.77,174.04,497.88K,-0.22%,1.0014285714285702,2.6760671114881864,0.5676885934853745
"May 05, 2020",174.13,174.55,173.42,174.41,642.96K,0.21%,0.98,2.6756562052298407,0.5632218043503091
"May 06, 2020",174.15,174.23,173.19,173.3,599.62K,-0.64%,0.9657142857142864,2.673434944508516,0.5579669886600837
"May 07, 2020",173.49,174.08,172.89,173.89,652.67K,0.34%,0.989285714285716,2.670608754217427,0.5519140987894398
"May 08, 2020",173.87,174.24,173.52,173.77,302.21K,-0.07%,0.989285714285716,2.666552906379178,0.5454922860752723
"May 11, 2020",173.47,173.74,173.13,173.53,445.98K,-0.14%,0.9764285714285746,2.659501018493692,0.5381051106017855
"May 12, 2020",173.18,173.49,172.8,173.37,616.39K,-0.09%,0.9678571428571456,2.652533729321586,0.5307921056460172
"May 13, 2020",173.55,173.92,173.41,173.63,550.62K,0.15%,0.9157142857142871,2.6370057718848208,0.5242952919215497
"May 14, 2020",173.56,174.08,173.5,173.65,540.23K,0.01%,0.8721428571428598,2.6133935316416417,0.5184470494889807
"May 15, 2020",173.62,174.23,173.59,173.74,471.06K,0.05%,0.8628571428571438,2.592524866840937,0.5134037882043506
"May 18, 2020",173.75,174.09,172.61,173.16,678.10K,-0.33%,0.9199999999999996,2.554575429585151,0.5081255316966514
"May 19, 2020",172.82,173.11,172.26,172.7,685.90K,-0.27%,0.9307142857142858,2.490515594115334,0.5036522440863621
"May 20, 2020",172.76,172.97,172.51,172.72,547.62K,0.01%,0.91357142857143,2.4084210592431052,0.5010150539294118
"May 21, 2020",172.89,173.27,172.66,173.15,432.62K,0.25%,0.8407142857142885,2.322550346453912,0.501102264988788
"May 22, 2020",173.11,173.52,172.93,173.12,460.08K,-0.02%,0.8171428571428611,2.223465260309851,0.5020774359960134
"May 25, 2020",173.05,173.28,172.98,173.06,136.20K,-0.03%,0.7578571428571459,2.0825523315968897,0.505538146408929
"May 26, 2020",173.11,173.16,172.01,172.16,705.34K,-0.52%,0.7528571428571463,1.8741710583183637,0.5096681870499356
"May 27, 2020",172.28,172.53,171.5,172.07,841.05K,-0.05%,0.7414285714285731,1.7137748433909041,0.5155578431678391
"May 28, 2020",171.82,172.32,171.68,172.05,637.25K,-0.01%,0.7357142857142865,1.5702850515939626,0.5225393895989572
"May 29, 2020",172.15,172.57,172.0,172.46,810.34K,0.24%,0.730714285714285,1.4552309558532874,0.5294695585327913
"Jun 01, 2020",172.37,172.42,171.47,171.65,638.43K,-0.47%,0.7492857142857149,1.345099771849407,0.5356402957123805
"Jun 02, 2020",171.92,172.15,171.67,171.86,1.11M,0.12%,0.7457142857142876,1.3225071482739128,0.5405071110340658
"Jun 03, 2020",171.66,171.87,170.86,170.97,1.45M,-0.52%,0.7764285714285718,1.3347955818348745,0.5423045033630617
"Jun 04, 2020",171.04,171.34,170.37,170.54,1.11M,-0.25%,0.8000000000000013,1.3549233799302298,0.542320618970027
"Jun 05, 2020",170.55,170.7,169.66,169.86,183.51K,-0.40%,0.7685714285714299,1.3103974890536239,0.538192214702726
"Jun 08, 2020",170.13,170.27,169.88,170.22,11.88K,0.21%,0.7335714285714293,1.2002142832216656,0.5287004239176335
"Jun 09, 2020",173.61,174.02,173.3,173.46,646.57K,1.90%,0.972142857142858,1.180727606159445,0.5106185070242008
"Jun 10, 2020",173.47,174.18,173.25,173.81,644.91K,0.20%,0.9950000000000004,1.1836256024349454,0.4908154399170626
"Jun 11, 2020",174.28,175.34,174.12,175.24,598.11K,0.82%,1.0621428571428575,1.2061159659308964,0.4677310567877241
"Jun 12, 2020",175.25,175.6,174.9,175.57,513.63K,0.19%,1.0907142857142844,1.208483710733638,0.44208068099946946
"Jun 15, 2020",175.62,175.98,175.28,175.52,475.61K,-0.03%,1.058571428571426,1.2514333361517305,0.41082584132875194
"Jun 16, 2020",175.22,175.58,174.9,175.4,592.82K,-0.07%,1.0335714285714264,1.3037217595324602,0.3765267917603745
"Jun 17, 2020",175.34,175.63,174.8,175.4,596.32K,0.00%,1.047142857142855,1.3478769184479413,0.34428660902904484
"Jun 18, 2020",175.28,175.76,175.16,175.59,548.60K,0.11%,1.0492857142857122,1.3998423091795584,0.3076435590542146
"Jun 19, 2020",175.61,175.79,175.3,175.68,383.64K,0.05%,1.0135714285714243,1.4511413012431478,0.26712038003507477
"Jun 22, 2020",175.74,176.37,175.6,176.11,440.63K,0.24%,1.0328571428571394,1.508234930828753,0.23262691601837157
"Jun 23, 2020",175.85,176.13,175.45,175.61,559.80K,-0.28%,1.009285714285712,1.544089483817358,0.20624720738003086
"Jun 24, 2020",175.53,176.12,175.2,176.01,592.63K,0.23%,1.005714285714285,1.5857804547279644,0.18017307332016697
"Jun 25, 2020",176.11,176.72,176.09,176.55,526.35K,0.31%,0.9821428571428572,1.609780076216581,0.16035590247768683
"Jun 26, 2020",176.39,176.8,176.32,176.7,399.58K,0.08%,0.9871428571428588,1.6302370429528878,0.1485586162653114
"Jun 29, 2020",176.75,176.86,176.35,176.66,350.34K,-0.02%,0.7521428571428592,1.6547434728289183,0.1449480439026198
"Jun 30, 2020",176.58,176.86,176.16,176.52,534.41K,-0.08%,0.7357142857142885,1.6840637516970074,0.14064338771525078
"Jul 01, 2020",176.15,176.2,175.2,175.29,550.71K,-0.70%,0.72071428571429,1.695884204626922,0.13502361849328698
"Jul 02, 2020",175.19,176.06,175.04,176.01,628.12K,0.41%,0.7435714285714344,1.7219029764307443,0.12973911329143908
"Jul 03, 2020",175.98,176.24,175.85,176.02,244.23K,0.01%,0.7214285714285792,1.7474277791856216,0.1274503251041692
"Jul 06, 2020",175.88,176.15,175.62,175.96,407.43K,-0.03%,0.7107142857142931,1.7637593755595566,0.12817152222960834
"Jul 07, 2020",176.07,176.3,175.72,175.88,413.70K,-0.05%,0.6928571428571522,1.7820189321376207,0.12978929429498398
"Jul 08, 2020",176.11,176.37,176.02,176.13,435.17K,0.14%,0.6850000000000104,1.7899573582959765,0.13123319084769797
"Jul 09, 2020",176.01,176.61,175.96,176.52,443.34K,0.22%,0.6964285714285836,1.8060880524252794,0.13205090168806913
"Jul 10, 2020",176.41,176.92,176.34,176.63,476.77K,0.06%,0.6828571428571532,1.8324184872001452,0.13328240280542825
"Jul 13, 2020",176.48,176.49,175.54,175.63,503.25K,-0.57%,0.7121428571428672,1.8303131975489295,0.133336914474006
"Jul 14, 2020",175.98,176.25,175.74,176.2,476.67K,0.32%,0.6907142857142949,1.8412823005005223,0.13340884782391685
"Jul 15, 2020",176.03,176.47,175.92,176.12,538.08K,-0.05%,0.6792857142857238,1.8526631538703562,0.13494243675480685
"Jul 16, 2020",176.17,176.74,176.07,176.62,472.60K,0.28%,0.6928571428571522,1.8803459544614127,0.13543572092610487
"Jul 17, 2020",176.41,176.68,176.1,176.27,332.01K,-0.20%,0.6978571428571517,1.8990388995863574,0.13579410808094952
"Jul 20, 2020",176.19,176.54,175.77,176.37,465.20K,0.06%,0.7028571428571492,1.919102517428588,0.1362294227596838
"Jul 21, 2020",176.24,176.45,176.06,176.37,407.57K,0.00%,0.6364285714285752,1.9321625892100576,0.13831432067137944
"Jul 22, 2020",176.37,176.95,176.2,176.93,482.28K,0.32%,0.6171428571428602,1.960237439090975,0.14020145112450574
"Jul 23, 2020",176.79,176.89,176.59,176.72,404.14K,-0.12%,0.6135714285714309,1.9809169696216464,0.14182463804055004
"Jul 24, 2020",176.77,176.98,175.95,176.09,608.25K,-0.36%,0.6492857142857166,1.9869089819590477,0.14244789138441236
"Jul 27, 2020",176.06,176.87,175.96,176.8,481.82K,0.40%,0.672857142857144,2.0020184782926838,0.14249052550292024
"Jul 28, 2020",176.51,177.24,176.49,177.13,494.53K,0.19%,0.691428571428572,2.0248619971793276,0.1428781262666647
"Jul 29, 2020",177.15,177.29,176.83,176.95,431.54K,-0.10%,0.6778571428571415,2.0418116536044875,0.14384377337903548
"Jul 30, 2020",177.0,177.8,176.92,177.69,531.23K,0.42%,0.6992857142857157,2.0744524085290936,0.1444513918072291
"Jul 31, 2020",177.71,178.01,177.25,177.52,573.93K,-0.10%,0.6757142857142863,2.092199590500176,0.1447006168437206
"Aug 03, 2020",177.44,177.48,177.03,177.31,380.28K,-0.12%,0.6664285714285724,2.0935041458448196,0.14478309908530165
"Aug 04, 2020",177.31,178.01,177.19,177.81,454.20K,0.28%,0.6857142857142853,2.102730853920538,0.1446870330025288
"Aug 05, 2020",177.96,178.0,177.0,177.1,492.40K,-0.40%,0.7092857142857127,2.1019463543568575,0.1449966085582348
"Aug 06, 2020",177.02,177.81,176.92,177.6,547.06K,0.28%,0.7314285714285701,2.1073608640489403,0.14518371089371346
"Aug 07, 2020",177.38,177.67,177.07,177.17,394.37K,-0.24%,0.7192857142857138,2.100367817444804,0.14544088143841302
"Aug 10, 2020",177.16,177.64,176.89,177.5,366.17K,0.19%,0.7450000000000004,2.0732225849620947,0.14548222060714355
"Aug 11, 2020",177.39,177.5,176.56,176.66,562.34K,-0.47%,0.7585714285714289,2.025932815665273,0.1453942031933317
"Aug 12, 2020",176.86,176.88,175.93,176.24,642.98K,-0.24%,0.8021428571428564,1.9697232847061144,0.1452094179976954
"Aug 13, 2020",176.43,176.6,175.27,175.56,635.29K,-0.39%,0.8235714285714266,1.920925238938131,0.14503215789256027
"Aug 14, 2020",175.26,175.81,175.25,175.76,486.10K,0.11%,0.798571428571427,1.8386363555100844,0.14490891559555313
