Date,Open,High,Low,Close,Vol.,Change %,ATR(14)
"Jul 26, 2021",176.0,176.42,175.62,175.83,541.47K,0.01%,0.6721428571428569
"Jul 27, 2021",175.88,176.37,175.82,176.26,503.70K,0.24%,0.653571428571429
"Jul 28, 2021",176.27,176.66,176.2,176.41,628.19K,0.09%,0.6328571428571438
"Jul 29, 2021",176.57,176.67,176.03,176.44,594.92K,0.02%,0.6450000000000001
"Jul 30, 2021",176.54,176.73,176.29,176.57,584.90K,0.07%,0.6464285714285722
"Aug 02, 2021",176.55,177.07,176.35,176.82,504.55K,0.14%,0.654285714285714
"Aug 03, 2021",176.82,177.12,176.67,176.97,459.06K,0.08%,0.6299999999999996
"Aug 04, 2021",177.01,177.52,176.85,176.94,661.16K,-0.02%,0.6378571428571433
"Aug 05, 2021",177.16,177.61,177.05,177.29,561.19K,0.20%,0.6528571428571459
"Aug 06, 2021",177.2,177.27,176.47,176.5,580.95K,-0.45%,0.6507142857142887
"Aug 09, 2021",176.45,176.91,176.39,176.52,405.68K,0.01%,0.6257142857142891
"Aug 10, 2021",176.6,176.95,176.41,176.59,451.13K,0.04%,0.6142857142857159
"Aug 11, 2021",176.55,176.83,176.21,176.57,579.58K,-0.01%,0.5935714285714307
"Aug 12, 2021",176.76,176.77,176.35,176.58,416.08K,0.01%,0.5942857142857179
"Aug 13, 2021",176.52,176.8,176.29,176.64,394.18K,0.03%,0.5735714285714347
"Aug 16, 2021",176.86,177.07,176.48,176.8,468.51K,0.09%,0.5764285714285771
"Aug 17, 2021",176.75,177.24,176.68,176.8,510.27K,0.00%,0.5835714285714337
"Aug 18, 2021",176.81,177.08,176.71,176.92,430.20K,0.07%,0.5642857142857208
"Aug 19, 2021",177.01,177.24,176.86,177.04,518.03K,0.07%,0.5600000000000064
"Aug 20, 2021",177.02,177.22,176.99,177.15,318.42K,0.06%,0.5250000000000057
"Aug 23, 2021",177.1,177.16,176.56,176.89,507.28K,-0.15%,0.5357142857142898
"Aug 24, 2021",176.93,177.08,176.66,176.83,518.08K,-0.03%,0.5178571428571469
"Aug 25, 2021",176.77,176.87,175.91,175.98,811.47K,-0.48%,0.538571428571432
"Aug 26, 2021",175.91,176.14,175.71,175.93,736.49K,-0.03%,0.5107142857142881
"Aug 27, 2021",175.86,176.11,175.66,175.99,540.73K,0.03%,0.5057142857142887
"Aug 30, 2021",176.11,176.4,175.83,176.28,387.01K,0.16%,0.5078571428571459
"Aug 31, 2021",176.46,176.48,175.34,175.45,996.21K,-0.47%,0.5450000000000017
"Sep 01, 2021",175.35,175.5,174.98,175.23,1.14M,-0.13%,0.5521428571428585
"Sep 02, 2021",175.23,175.65,175.2,175.47,1.46M,0.14%,0.547857142857144
"Sep 03, 2021",175.42,175.64,174.9,175.17,1.17M,-0.17%,0.558571428571428
"Sep 06, 2021",175.09,175.27,174.9,175.25,512.63K,0.05%,0.5449999999999997
"Sep 07, 2021",175.1,175.18,174.36,174.49,186.56K,-0.43%,0.5821428571428555
"Sep 08, 2021",174.44,174.71,174.33,174.6,9.31K,0.06%,0.5821428571428555
"Sep 09, 2021",171.69,172.48,171.59,172.28,763.55K,-1.33%,0.7807142857142841
"Sep 10, 2021",172.44,172.46,171.71,171.88,521.58K,-0.23%,0.7914285714285703
"Sep 13, 2021",171.71,171.92,171.62,171.8,418.82K,-0.05%,0.7828571428571394
"Sep 14, 2021",171.7,172.12,171.33,171.91,807.83K,0.06%,0.7707142857142811
"Sep 15, 2021",171.86,172.07,171.34,171.57,727.41K,-0.20%,0.7921428571428534
"Sep 16, 2021",171.48,171.53,171.1,171.43,684.75K,-0.08%,0.7935714285714235
"Sep 17, 2021",171.2,171.32,170.81,171.0,675.36K,-0.25%,0.7971428571428528
"Sep 20, 2021",171.01,171.84,170.99,171.55,702.85K,0.32%,0.7764285714285677
"Sep 21, 2021",171.7,171.96,171.27,171.74,652.92K,0.11%,0.7885714285714239
"Sep 22, 2021",171.69,171.93,171.41,171.74,584.54K,0.00%,0.7935714285714235
"Sep 23, 2021",171.67,171.72,170.6,170.7,905.35K,-0.61%,0.8221428571428545
"Sep 24, 2021",170.59,170.62,170.14,170.3,803.94K,-0.23%,0.8357142857142829
"Sep 27, 2021",170.33,170.68,169.73,170.17,786.12K,-0.08%,0.8399999999999993
"Sep 28, 2021",170.25,170.31,169.48,169.86,943.32K,-0.18%,0.8721428571428577
"Sep 29, 2021",169.65,170.32,169.61,170.15,737.21K,0.17%,0.7078571428571426
"Sep 30, 2021",170.12,170.19,169.56,169.82,942.18K,-0.19%,0.6992857142857137
"Oct 01, 2021",170.03,170.53,169.92,170.22,781.48K,0.24%,0.7285714285714298
"Oct 04, 2021",170.45,170.55,169.92,170.11,604.57K,-0.06%,0.7171428571428606
"Oct 05, 2021",170.17,170.39,169.64,169.66,704.30K,-0.26%,0.7185714285714327
"Oct 06, 2021",169.63,169.91,169.12,169.65,923.81K,-0.01%,0.7414285714285752
"Oct 07, 2021",169.53,170.0,169.4,169.71,706.34K,0.04%,0.740000000000003
"Oct 08, 2021",169.55,169.69,169.11,169.22,832.29K,-0.29%,0.7221428571428602
"Oct 11, 2021",169.1,169.11,168.57,168.78,547.63K,-0.26%,0.7192857142857179
"Oct 12, 2021",168.83,169.0,168.21,168.41,1.07M,-0.22%,0.7385714285714309
"Oct 13, 2021",168.34,169.12,168.31,168.94,1.13M,0.31%,0.7150000000000014
"Oct 14, 2021",168.86,169.92,168.64,169.65,984.02K,0.42%,0.7664285714285727
"Oct 15, 2021",169.84,169.84,169.17,169.56,670.47K,-0.05%,0.7464285714285727
"Oct 18, 2021",169.22,169.3,168.64,169.11,913.62K,-0.27%,0.7528571428571443
"Oct 19, 2021",169.08,169.48,168.34,168.54,846.46K,-0.34%,0.7835714285714305
"Oct 20, 2021",168.26,168.87,168.08,168.71,678.20K,0.10%,0.7950000000000017
"Oct 21, 2021",168.5,168.8,167.92,168.25,722.50K,-0.27%,0.8071428571428599
"Oct 22, 2021",167.9,168.55,167.84,168.28,758.78K,0.02%,0.8128571428571446
"Oct 25, 2021",168.44,168.68,168.07,168.65,583.71K,0.22%,0.8028571428571455
"Oct 26, 2021",168.56,168.97,168.4,168.69,630.95K,0.02%,0.7871428571428599
"Oct 27, 2021",168.78,169.83,168.51,169.54,958.58K,0.50%,0.8385714285714333
"Oct 28, 2021",169.61,169.65,168.29,169.06,1.27M,-0.28%,0.8928571428571489
"Oct 29, 2021",168.95,168.98,167.71,168.12,1.35M,-0.56%,0.9428571428571482
"Nov 01, 2021",168.18,168.56,167.69,168.15,740.86K,0.02%,0.9485714285714347
"Nov 02, 2021",168.39,169.36,168.31,169.33,875.01K,0.70%,0.9771428571428638
"Nov 03, 2021",169.25,169.7,168.98,169.34,803.10K,0.01%,0.9371428571428636
"Nov 04, 2021",169.17,170.33,169.03,170.21,894.29K,0.51%,0.9821428571428632
"Nov 05, 2021",170.16,171.24,170.06,171.07,850.91K,0.51%,1.0007142857142912
"Nov 08, 2021",171.1,171.12,170.43,170.69,556.85K,-0.22%,0.9685714285714349
"Nov 09, 2021",170.6,171.44,170.52,171.25,709.92K,0.33%,0.9778571428571488
"Nov 10, 2021",171.26,171.38,170.27,170.69,843.97K,-0.33%,0.9942857142857174
"Nov 11, 2021",170.41,170.87,170.21,170.42,582.16K,-0.16%,0.9907142857142881
"Nov 12, 2021",170.5,171.07,170.32,170.85,676.53K,0.25%,1.000714285714287
"Nov 15, 2021",171.01,171.4,170.42,170.75,628.91K,-0.06%,1.0300000000000031
"Nov 16, 2021",170.54,170.86,170.36,170.77,618.97K,0.01%,0.9714285714285731
"Nov 17, 2021",170.62,170.97,170.55,170.77,537.00K,0.00%,0.904285714285714
"Nov 18, 2021",170.94,171.38,170.88,171.24,640.49K,0.28%,0.8514285714285705
"Nov 19, 2021",171.21,172.42,171.0,172.32,891.76K,0.63%,0.8907142857142836
"Nov 22, 2021",172.19,172.57,171.53,171.77,644.23K,-0.32%,0.8785714285714253
"Nov 23, 2021",171.68,171.7,170.56,170.81,784.69K,-0.56%,0.9135714285714259
"Nov 24, 2021",170.74,171.18,170.31,170.54,793.13K,-0.16%,0.8828571428571398
"Nov 25, 2021",170.6,171.06,170.6,170.98,349.08K,0.26%,0.8357142857142829
"Nov 26, 2021",171.19,172.46,171.14,172.34,879.09K,0.80%,0.8921428571428558
"Nov 29, 2021",172.03,172.38,171.65,172.02,671.18K,-0.19%,0.8785714285714273
"Nov 30, 2021",171.99,172.71,171.84,172.37,1.02M,0.20%,0.8614285714285715
"Dec 01, 2021",172.19,172.59,171.63,172.07,1.05M,-0.17%,0.8828571428571438
"Dec 02, 2021",172.47,173.06,172.12,172.75,1.42M,0.40%,0.9000000000000016
"Dec 03, 2021",172.83,173.14,172.41,172.77,1.12M,0.01%,0.8821428571428568
"Dec 06, 2021",172.92,173.01,172.6,172.91,662.45K,0.08%,0.8757142857142851
"Dec 07, 2021",172.69,172.79,172.27,172.53,117.81K,-0.22%,0.8914285714285707
"Dec 08, 2021",172.54,172.96,172.4,172.86,8.24K,0.19%,0.8878571428571433
"Dec 09, 2021",173.59,174.31,173.44,174.19,464.44K,0.77%,0.8900000000000006
"Dec 10, 2021",174.13,174.27,173.78,174.24,448.42K,0.03%,0.8507142857142875
"Dec 13, 2021",173.91,174.7,173.89,174.68,359.93K,0.25%,0.8221428571428585
"Dec 14, 2021",174.64,174.75,174.18,174.46,394.66K,-0.13%,0.8007142857142863
"Dec 15, 2021",174.39,174.56,174.04,174.32,403.49K,-0.08%,0.8007142857142863
"Dec 16, 2021",174.09,174.44,173.43,174.05,667.66K,-0.15%,0.7671428571428558
"Dec 17, 2021",174.25,174.66,174.08,174.43,405.41K,0.22%,0.7585714285714269
"Dec 20, 2021",174.74,174.94,174.09,174.42,403.16K,-0.01%,0.7571428571428547
"Dec 21, 2021",174.23,174.44,173.23,173.31,476.94K,-0.64%,0.7749999999999976
"Dec 22, 2021",173.47,173.52,172.77,173.14,362.64K,-0.10%,0.7578571428571398
"Dec 23, 2021",173.17,173.19,172.28,172.43,371.68K,-0.41%,0.7707142857142831
"Dec 24, 2021",172.54,172.54,172.54,172.54,-,0.06%,0.7492857142857109
"Dec 27, 2021",172.48,172.64,172.08,172.41,180.06K,-0.08%,0.7435714285714242
"Dec 28, 2021",172.36,172.47,172.09,172.36,189.53K,-0.03%,0.7307142857142809
"Dec 29, 2021",172.31,172.42,171.31,171.51,325.49K,-0.49%,0.7064285714285664
"Dec 30, 2021",171.42,171.79,171.31,171.37,314.73K,-0.08%,0.7057142857142793
"Jan 03, 2022",171.36,171.53,170.55,170.74,492.41K,-0.37%,0.7178571428571355
"Jan 04, 2022",170.69,171.17,170.5,170.81,717.15K,0.04%,0.7249999999999923
"Jan 05, 2022",170.75,170.93,170.53,170.75,639.22K,-0.04%,0.7164285714285634
"Jan 06, 2022",170.53,170.61,169.95,170.34,762.90K,-0.24%,0.7014285714285649
"Jan 07, 2022",170.45,170.53,169.88,170.0,613.34K,-0.20%,0.7042857142857092
"Jan 10, 2022",169.96,170.21,169.71,169.96,679.20K,-0.02%,0.6792857142857096
"Jan 11, 2022",169.92,170.2,169.57,169.79,771.35K,-0.10%,0.6378571428571372
"Jan 12, 2022",169.87,170.51,169.74,170.22,800.92K,0.25%,0.6392857142857074
"Jan 13, 2022",170.08,171.0,169.86,170.71,722.58K,0.29%,0.655714285714278
"Jan 14, 2022",170.83,170.95,169.87,170.08,708.78K,-0.37%,0.7249999999999923
"Jan 17, 2022",169.8,169.92,169.53,169.65,377.17K,-0.25%,0.7242857142857092
"Jan 18, 2022",169.67,169.81,169.31,169.57,737.05K,-0.05%,0.7328571428571381
"Jan 19, 2022",169.3,169.54,168.95,169.38,772.80K,-0.11%,0.6978571428571395
"Jan 20, 2022",169.28,169.94,169.21,169.74,614.30K,0.21%,0.7157142857142824
"Jan 21, 2022",170.0,170.63,169.92,170.29,704.57K,0.32%,0.7092857142857107
"Jan 24, 2022",170.23,171.07,170.1,170.87,740.08K,0.34%,0.730714285714283
"Jan 25, 2022",170.62,170.89,170.26,170.66,794.72K,-0.12%,0.7471428571428537
"Jan 26, 2022",170.34,170.58,169.66,170.35,685.63K,-0.18%,0.7614285714285671
"Jan 27, 2022",169.78,170.42,169.67,170.16,788.20K,-0.11%,0.7685714285714239
"Jan 28, 2022",170.21,170.22,169.42,170.02,783.92K,-0.08%,0.7899999999999961
"Jan 31, 2022",169.91,169.93,168.81,169.11,935.28K,-0.54%,0.8314285714285684
"Feb 01, 2022",169.03,169.54,168.65,168.76,791.63K,-0.21%,0.8399999999999973
"Feb 02, 2022",168.81,169.17,168.41,168.66,759.46K,-0.06%,0.8128571428571405
"Feb 03, 2022",168.76,168.81,166.84,166.9,1.31M,-1.04%,0.8764285714285701
"Feb 04, 2022",166.89,167.0,165.72,166.02,1.27M,-0.53%,0.9285714285714265
"Feb 07, 2022",166.07,166.49,165.38,165.6,1.08M,-0.25%,0.9721428571428561
"Feb 08, 2022",165.71,166.11,165.03,165.18,1.09M,-0.25%,1.0049999999999994
"Feb 09, 2022",165.33,166.01,165.33,165.86,870.19K,0.41%,1.0121428571428563
"Feb 10, 2022",165.8,165.96,164.37,164.94,1.11M,-0.55%,1.0621428571428575
"Feb 11, 2022",164.71,166.46,164.48,164.95,965.98K,0.01%,1.134285714285716
"Feb 14, 2022",165.89,166.38,164.95,165.23,942.67K,0.17%,1.191428571428574
"Feb 15, 2022",165.44,165.53,164.42,164.54,942.12K,-0.42%,1.1992857142857178
"Feb 16, 2022",164.75,165.47,164.34,165.23,805.45K,0.42%,1.2264285714285745
"Feb 17, 2022",165.35,166.08,165.14,165.84,836.75K,0.37%,1.2364285714285757
"Feb 18, 2022",166.2,166.74,165.61,166.34,678.08K,0.30%,1.230714285714289
"Feb 21, 2022",166.77,166.97,165.8,166.26,633.56K,-0.05%,1.2507142857142892
"Feb 22, 2022",166.92,167.17,165.16,165.7,1.04M,-0.34%,1.3400000000000034
"Feb 23, 2022",165.65,166.17,165.39,165.99,764.91K,0.18%,1.2550000000000037
"Feb 24, 2022",166.18,168.01,166.01,166.93,1.19M,0.57%,1.307857142857145
"Feb 25, 2022",166.63,167.2,165.87,166.15,853.80K,-0.47%,1.3235714285714286
"Feb 28, 2022",167.03,168.0,166.25,167.04,969.08K,0.54%,1.3785714285714274
"Mar 01, 2022",167.75,171.12,167.31,170.3,1.79M,1.95%,1.6107142857142864
"Mar 02, 2022",170.45,170.85,169.01,169.38,1.50M,-0.54%,1.6285714285714294
"Mar 03, 2022",169.55,169.75,168.46,169.2,1.52M,-0.11%,1.5792857142857133
"Mar 04, 2022",169.54,171.22,169.17,170.96,926.18K,1.04%,1.6235714285714278
"Mar 07, 2022",171.35,171.66,169.61,169.9,155.38K,-0.62%,1.6907142857142827
"Mar 08, 2022",169.71,170.12,168.23,168.49,10.85K,-0.83%,1.7449999999999986
"Mar 09, 2022",164.96,165.29,163.38,163.58,850.51K,-2.91%,2.0428571428571405
"Mar 10, 2022",163.63,164.43,162.02,162.78,961.96K,-0.49%,2.134285714285712
"Mar 11, 2022",162.94,163.2,162.01,162.44,647.56K,-0.21%,2.135714285714284
"Mar 14, 2022",162.46,162.73,161.14,161.21,605.35K,-0.76%,2.105714285714285
"Mar 15, 2022",161.34,162.05,160.9,161.97,617.48K,0.47%,2.1321428571428567
"Mar 16, 2022",161.63,161.81,160.56,161.07,690.10K,-0.56%,2.0885714285714294
"Mar 17, 2022",161.16,161.69,160.68,161.01,715.29K,-0.04%,2.0657142857142867
"Mar 18, 2022",161.19,161.77,160.76,161.37,490.02K,0.22%,2.0057142857142884
"Mar 21, 2022",161.26,161.34,159.77,160.3,526.10K,-0.66%,1.8285714285714303
"Mar 22, 2022",159.99,159.99,159.07,159.43,790.43K,-0.54%,1.7850000000000026
"Mar 23, 2022",159.39,160.31,159.06,159.8,656.78K,0.23%,1.7821428571428604
"Mar 24, 2022",160.05,160.26,158.73,159.26,737.86K,-0.34%,1.7450000000000025
"Mar 25, 2022",159.15,159.64,158.08,158.65,657.96K,-0.38%,1.710000000000002
"Mar 28, 2022",158.47,158.67,157.65,158.32,694.00K,-0.21%,1.6478571428571425
"Mar 29, 2022",158.22,158.33,156.05,157.37,916.30K,-0.60%,1.4457142857142844
"Mar 30, 2022",157.53,158.06,156.37,157.16,878.66K,-0.13%,1.394285714285713
"Mar 31, 2022",157.04,159.05,156.9,158.66,999.82K,0.95%,1.4628571428571422
"Apr 01, 2022",158.55,158.89,157.71,158.35,816.14K,-0.20%,1.433571428571426
"Apr 04, 2022",158.5,159.79,158.12,159.1,772.12K,0.47%,1.4707142857142819
"Apr 05, 2022",159.31,159.42,157.62,157.73,832.87K,-0.86%,1.4985714285714238
"Apr 06, 2022",157.76,157.78,156.84,157.24,818.43K,-0.31%,1.4935714285714243
"Apr 07, 2022",157.59,157.87,156.4,156.83,911.68K,-0.26%,1.5264285714285657
"Apr 08, 2022",157.01,157.29,156.26,156.57,648.08K,-0.17%,1.4857142857142804
"Apr 11, 2022",156.13,156.19,154.93,155.03,738.45K,-0.98%,1.5149999999999924
"Apr 12, 2022",154.75,155.76,154.27,155.36,820.62K,0.21%,1.5321428571428481
"Apr 13, 2022",155.1,155.91,154.51,155.86,759.54K,0.32%,1.5228571428571342
"Apr 14, 2022",155.48,156.17,154.63,154.95,814.99K,-0.58%,1.521428571428564
"Apr 15, 2022",154.71,154.71,154.71,154.71,-,-0.15%,1.4657142857142784
"Apr 19, 2022",154.55,154.7,153.29,153.7,753.45K,-0.65%,1.404285714285708
"Apr 20, 2022",153.44,155.0,153.25,154.61,773.03K,0.59%,1.4085714285714224
"Apr 21, 2022",154.57,154.66,153.28,153.8,852.39K,-0.52%,1.3535714285714218
"Apr 22, 2022",153.47,153.92,153.05,153.25,732.99K,-0.36%,1.3314285714285643
"Apr 25, 2022",153.14,155.26,153.11,154.89,814.83K,1.07%,1.3657142857142779
"Apr 26, 2022",154.77,155.74,154.18,155.48,786.59K,0.38%,1.348571428571422
"Apr 27, 2022",155.45,155.83,154.82,155.46,779.88K,-0.01%,1.3535714285714238
"Apr 28, 2022",155.35,156.0,154.02,154.15,961.40K,-0.84%,1.3899999999999946
"Apr 29, 2022",154.44,154.69,153.43,153.59,979.01K,-0.36%,1.4064285714285651
"May 02, 2022",153.61,154.19,153.23,153.49,421.18K,-0.07%,1.3578571428571382
"May 03, 2022",153.34,154.1,152.66,153.67,759.38K,0.12%,1.3542857142857108
"May 04, 2022",152.86,153.73,152.44,153.18,672.88K,-0.32%,1.3464285714285669
"May 05, 2022",153.6,154.18,152.15,152.55,970.86K,-0.41%,1.3814285714285677
"May 06, 2022",152.55,152.74,150.81,150.94,901.94K,-1.06%,1.5021428571428552
"May 09, 2022",151.01,152.01,150.49,151.74,778.27K,0.53%,1.50928571428571
"May 10, 2022",151.93,153.17,151.5,152.95,787.78K,0.80%,1.5035714285714232
"May 11, 2022",152.64,153.86,151.87,152.91,1.02M,-0.03%,1.547142857142853
"May 12, 2022",153.85,155.33,153.61,154.76,1.06M,1.21%,1.6578571428571414
"May 13, 2022",155.06,155.12,153.65,153.76,653.54K,-0.65%,1.6092857142857144
"May 16, 2022",153.88,154.2,152.99,154.03,611.24K,0.18%,1.5842857142857127
"May 17, 2022",153.72,153.74,152.33,152.54,863.00K,-0.97%,1.633571428571425
"May 18, 2022",152.58,153.06,151.89,152.94,942.44K,0.26%,1.5757142857142838
"May 19, 2022",153.07,154.45,152.48,153.88,935.72K,0.61%,1.6264285714285702
"May 20, 2022",153.6,154.22,153.16,153.93,676.71K,0.03%,1.633571428571427
"May 23, 2022",153.82,154.11,152.85,153.11,772.39K,-0.53%,1.6207142857142856
"May 24, 2022",153.1,153.98,152.77,153.94,940.98K,0.54%,1.6149999999999989
"May 25, 2022",153.55,154.43,153.48,153.92,802.67K,-0.01%,1.537857142857143
"May 26, 2022",153.86,154.74,153.19,153.26,783.65K,-0.43%,1.5107142857142861
"May 27, 2022",153.31,154.14,153.22,153.74,629.94K,0.31%,1.4678571428571436
"May 30, 2022",153.48,153.52,152.36,152.65,638.12K,-0.71%,1.4471428571428586
"May 31, 2022",152.5,152.89,151.34,151.57,1.55M,-0.71%,1.4157142857142853
"Jun 01, 2022",151.53,151.85,150.78,151.01,1.83M,-0.37%,1.3192857142857122
"Jun 02, 2022",150.99,151.09,150.06,150.26,1.14M,-0.50%,1.2878571428571408
"Jun 03, 2022",150.13,150.35,149.57,149.63,875.62K,-0.42%,1.2571428571428567
"Jun 06, 2022",149.75,150.13,148.91,148.95,578.36K,-0.45%,1.222857142857143
"Jun 07, 2022",148.99,149.62,148.68,149.53,131.19K,0.39%,1.2064285714285705
"Jun 08, 2022",149.48,149.6,148.68,148.94,793.36K,-0.39%,1.1314285714285697
"Jun 09, 2022",148.69,149.43,147.32,147.8,1.04M,-0.77%,1.2064285714285705
"Jun 10, 2022",147.74,148.51,146.61,146.98,956.29K,-0.55%,1.2521428571428532
"Jun 13, 2022",146.71,147.19,144.19,145.18,1.10M,-1.22%,1.3799999999999975
"Jun 14, 2022",144.65,145.58,142.29,143.59,1.26M,-1.10%,1.547142857142855
"Jun 15, 2022",142.73,145.51,142.25,144.61,1.29M,0.71%,1.6692857142857105
